"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_face_pair_verification_3.csv -cdn -m",,,,"Date:","03 Aug 2015 01:14:15 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
2.213,1.500,95.712,0.565,0.000,0.010,202008.455,284725.345,0.0,0.0,17789976576.0,1310801920.0,13857275904.0,437587968.0
13.082,37.484,49.434,0.0,0.0,0.0,0.0,0.0,25820.0,1684.0,17848705024.0,1310801920.0,13861371904.0,374763520.0
3.388,57.842,38.770,0.0,0.0,0.0,0.0,69632.0,23962.0,1950.0,17850028032.0,1310806016.0,13861908480.0,372899840.0
3.023,65.743,30.982,0.126,0.0,0.126,1024.0,1336320.0,3586.0,1402.0,17858019328.0,1310806016.0,13855940608.0,370876416.0
6.407,44.849,48.116,0.628,0.0,0.0,8192.0,294912.0,6299.0,3279.0,17840242688.0,1310806016.0,13856956416.0,387637248.0
3.422,70.342,25.856,0.380,0.0,0.0,0.0,73728.0,1753.0,1276.0,17840316416.0,1310806016.0,13856882688.0,387637248.0
1.904,54.442,43.655,0.0,0.0,0.0,0.0,8192.0,9695.0,1892.0,17849065472.0,1310806016.0,13856014336.0,379756544.0
4.046,54.867,40.961,0.0,0.0,0.126,0.0,36864.0,5027.0,3248.0,17849438208.0,1310806016.0,13858172928.0,377225216.0
3.042,59.949,37.009,0.0,0.0,0.0,140288.0,1266688.0,2106.0,1264.0,17803255808.0,1310806016.0,13854588928.0,426991616.0
8.156,52.823,38.645,0.376,0.0,0.0,0.0,208896.0,10623.0,3600.0,17814245376.0,1310806016.0,13858824192.0,411766784.0
3.764,63.112,32.999,0.0,0.0,0.125,0.0,0.0,4357.0,1494.0,17807138816.0,1310806016.0,13856538624.0,421158912.0
3.914,51.894,43.687,0.505,0.0,0.0,0.0,65536.0,9898.0,5179.0,17819463680.0,1310806016.0,13856784384.0,408588288.0
2.366,57.410,40.224,0.0,0.0,0.0,0.0,61440.0,23338.0,1406.0,17824845824.0,1310806016.0,13857243136.0,402747392.0
3.431,67.853,28.717,0.0,0.0,0.0,0.0,917504.0,5496.0,2678.0,17829748736.0,1310806016.0,13859635200.0,395452416.0
5.549,47.667,46.532,0.252,0.0,0.0,1024.0,410624.0,6316.0,2130.0,17841999872.0,1310806016.0,13855707136.0,387129344.0
2.270,66.456,31.274,0.0,0.0,0.0,0.0,0.0,2370.0,1302.0,17841639424.0,1310806016.0,13856702464.0,386494464.0
2.893,59.497,37.358,0.252,0.0,0.0,0.0,155648.0,10290.0,1668.0,17851662336.0,1310806016.0,13858521088.0,374652928.0
1.515,52.525,45.960,0.0,0.0,0.0,0.0,167936.0,2271.0,1270.0,17855328256.0,1310806016.0,13858631680.0,370876416.0
2.278,64.430,33.291,0.0,0.0,0.0,0.0,950272.0,7649.0,1094.0,17862594560.0,1310806016.0,13857959936.0,364281856.0
5.144,58.218,35.383,1.255,0.0,0.0,1024.0,394240.0,6681.0,3354.0,17876967424.0,1310810112.0,13857423360.0,350441472.0
2.618,56.858,40.524,0.0,0.0,0.0,0.0,8192.0,5926.0,1112.0,17878687744.0,1310810112.0,13854306304.0,351838208.0
2.638,59.296,37.940,0.0,0.0,0.126,0.0,8192.0,13775.0,1530.0,17879171072.0,1310810112.0,13855854592.0,349806592.0
2.396,55.485,42.119,0.0,0.0,0.0,0.0,49152.0,9534.0,1484.0,17879867392.0,1310810112.0,13855539200.0,349425664.0
2.494,61.222,36.160,0.0,0.0,0.125,0.0,831488.0,11102.0,1260.0,17880489984.0,1310810112.0,13854789632.0,349552640.0
5.006,60.951,34.043,0.0,0.0,0.0,0.0,217088.0,7593.0,2314.0,17882902528.0,1310810112.0,13856829440.0,345100288.0
3.383,54.386,41.980,0.251,0.0,0.0,1024.0,230400.0,1972.0,1270.0,17884061696.0,1310810112.0,13854519296.0,346251264.0
2.868,61.845,35.287,0.0,0.0,0.0,0.0,4096.0,9624.0,1474.0,17883312128.0,1310810112.0,13856899072.0,344621056.0
2.270,57.377,40.353,0.0,0.0,0.0,0.0,278528.0,2827.0,2266.0,17883234304.0,1310810112.0,13854466048.0,347131904.0
2.122,54.057,43.820,0.0,0.0,0.0,0.0,495616.0,1800.0,1230.0,17883824128.0,1310810112.0,13854011392.0,346996736.0
4.833,61.586,33.086,0.496,0.0,0.0,0.0,73728.0,8105.0,2894.0,17886015488.0,1310810112.0,13855834112.0,342982656.0
1.765,54.477,43.253,0.504,0.0,0.0,1024.0,320512.0,3239.0,1246.0,17886289920.0,1310810112.0,13855846400.0,342695936.0
4.370,57.054,38.577,0.0,0.0,0.0,0.0,8192.0,15726.0,1856.0,17886613504.0,1310810112.0,13856546816.0,341671936.0
2.904,59.343,37.753,0.0,0.0,0.0,0.0,1015808.0,25644.0,5379.0,17888055296.0,1310810112.0,13859299328.0,337477632.0
2.244,55.736,41.895,0.125,0.0,0.0,0.0,401408.0,5970.0,8462.0,17890689024.0,1310810112.0,13857964032.0,336179200.0
17.107,60.126,22.767,0.0,0.0,0.0,0.0,4096.0,5692.0,3109.0,17892655104.0,1310810112.0,13863067648.0,329109504.0
6.725,56.912,35.741,0.623,0.0,0.0,1024.0,394240.0,3812.0,1488.0,17895096320.0,1310810112.0,13855801344.0,333934592.0
2.018,52.333,45.649,0.0,0.0,0.0,0.0,8192.0,8557.0,1955.0,17895153664.0,1310810112.0,13854474240.0,335204352.0
2.133,53.450,44.417,0.0,0.0,0.0,0.0,40960.0,2494.0,2310.0,17896464384.0,1310810112.0,13854052352.0,334315520.0
1.892,59.395,38.714,0.0,0.0,0.0,0.0,1511424.0,7855.0,1708.0,17895833600.0,1310810112.0,13854048256.0,334950400.0
6.068,60.177,33.755,0.0,0.0,0.0,4096.0,4096.0,5980.0,2058.0,17897611264.0,1310810112.0,13856440320.0,330780672.0
2.760,63.363,32.622,1.129,0.0,0.125,111616.0,754688.0,5864.0,2708.0,17897943040.0,1310810112.0,13856391168.0,330498048.0
2.396,56.242,41.362,0.0,0.0,0.0,0.0,8192.0,20434.0,2653.0,17899134976.0,1310810112.0,13856722944.0,328974336.0
3.109,58.085,38.806,0.0,0.0,0.0,0.0,53248.0,18829.0,2150.0,17899401216.0,1310810112.0,13859123200.0,326307840.0
2.622,58.302,39.076,0.0,0.0,0.0,0.0,1179648.0,10850.0,3466.0,17899765760.0,1310810112.0,13858648064.0,326418432.0
4.271,59.296,36.432,0.0,0.0,0.0,0.0,4096.0,6421.0,2286.0,17901891584.0,1310810112.0,13857275904.0,325664768.0
3.129,56.571,38.798,1.377,0.0,0.125,1024.0,439296.0,4207.0,1372.0,17901719552.0,1310818304.0,13856288768.0,326815744.0
2.264,59.623,38.113,0.0,0.0,0.0,0.0,77824.0,12200.0,1456.0,17901477888.0,1310818304.0,13856038912.0,327307264.0
3.371,62.797,33.833,0.0,0.0,0.0,0.0,176128.0,3729.0,1986.0,17901920256.0,1310818304.0,13856215040.0,326688768.0
11.181,56.156,32.663,0.0,0.0,0.0,0.0,1220608.0,3427.0,1996.0,17901064192.0,1310818304.0,13856505856.0,327254016.0
4.408,53.778,41.814,0.0,0.0,0.0,0.0,8192.0,5538.0,2280.0,17906987008.0,1310818304.0,13855051776.0,322785280.0
2.369,50.873,45.387,1.247,0.0,0.125,1024.0,410624.0,3636.0,3860.0,17905795072.0,1310818304.0,13855514624.0,323514368.0
2.764,62.437,34.799,0.0,0.0,0.0,0.0,0.0,14023.0,2194.0,17905582080.0,1310818304.0,13856108544.0,323133440.0
3.755,55.945,40.300,0.0,0.0,0.0,0.0,180224.0,13831.0,1888.0,17906221056.0,1310818304.0,13858770944.0,319832064.0
3.671,59.494,36.835,0.0,0.0,0.0,0.0,1138688.0,11460.0,2038.0,17906536448.0,1310818304.0,13859606528.0,318681088.0
4.893,55.709,38.394,1.004,0.0,0.0,0.0,626688.0,9409.0,2718.0,17911029760.0,1310822400.0,13858918400.0,314871808.0
3.279,55.233,41.362,0.0,0.0,0.126,0.0,8192.0,1979.0,1178.0,17910181888.0,1310822400.0,13858611200.0,316026880.0
3.504,57.447,38.548,0.501,0.0,0.0,1024.0,222208.0,9224.0,1412.0,17909563392.0,1310822400.0,13858598912.0,316657664.0
2.141,58.564,39.295,0.0,0.0,0.0,0.0,65536.0,2819.0,1154.0,17910509568.0,1310822400.0,13858025472.0,316284928.0
2.778,57.449,39.773,0.0,0.0,0.0,0.0,1212416.0,7387.0,1446.0,17910673408.0,1310822400.0,13854822400.0,319324160.0
4.183,62.104,33.460,0.253,0.0,0.0,0.0,237568.0,4861.0,2128.0,17913561088.0,1310822400.0,13855997952.0,315260928.0
2.146,50.758,47.096,0.0,0.0,0.0,0.0,8192.0,5712.0,1396.0,17914142720.0,1310822400.0,13854527488.0,316149760.0
3.019,65.157,31.195,0.629,0.0,0.0,1024.0,144384.0,14397.0,1604.0,17913995264.0,1310822400.0,13856960512.0,313864192.0
2.375,65.0,32.625,0.0,0.0,0.0,0.0,77824.0,23919.0,1838.0,17913937920.0,1310822400.0,13857017856.0,313864192.0
2.018,56.494,41.488,0.0,0.0,0.0,0.0,1048576.0,2826.0,1102.0,17914703872.0,1310822400.0,13855735808.0,314380288.0
4.414,61.034,34.048,0.378,0.0,0.126,0.0,208896.0,7535.0,3295.0,17918070784.0,1310822400.0,13855940608.0,310808576.0
1.757,51.066,47.177,0.0,0.0,0.0,0.0,8192.0,1212.0,1026.0,17919557632.0,1310822400.0,13854334976.0,310927360.0
3.254,60.200,36.045,0.501,0.0,0.0,1024.0,193536.0,9281.0,1556.0,17919250432.0,1310826496.0,13853876224.0,311689216.0
2.632,56.266,40.226,0.752,0.0,0.125,0.0,6291456.0,5134.0,3346.0,17920225280.0,1310826496.0,13853655040.0,310935552.0
3.509,53.008,43.233,0.251,0.0,0.0,4096.0,1216512.0,5551.0,1556.0,17920425984.0,1310826496.0,13856333824.0,308056064.0
5.316,67.215,27.342,0.127,0.0,0.0,0.0,204800.0,5275.0,2258.0,17926975488.0,1310826496.0,13856104448.0,301735936.0
2.747,50.437,46.816,0.0,0.0,0.0,0.0,8192.0,2358.0,1650.0,17925963776.0,1310826496.0,13856169984.0,302682112.0
2.767,59.748,37.233,0.252,0.0,0.0,1024.0,189440.0,9976.0,2591.0,17925767168.0,1310826496.0,13855731712.0,303316992.0
3.275,57.305,39.421,0.0,0.0,0.0,0.0,53248.0,20327.0,1556.0,17925275648.0,1310826496.0,13856866304.0,302673920.0
3.885,55.388,40.602,0.125,0.0,0.0,0.0,1458176.0,3977.0,7788.0,17927602176.0,1310826496.0,13858172928.0,299040768.0
3.379,59.574,36.796,0.250,0.0,0.0,8192.0,217088.0,7149.0,2500.0,17933873152.0,1310826496.0,13858037760.0,292904960.0
3.383,58.145,37.970,0.376,0.0,0.125,0.0,24576.0,1496.0,1144.0,17933746176.0,1310834688.0,13855490048.0,295571456.0
3.783,62.799,32.913,0.378,0.0,0.126,107520.0,590848.0,10402.0,1808.0,17933869056.0,1310834688.0,13856890880.0,294047744.0
2.897,59.698,37.406,0.0,0.0,0.0,0.0,36864.0,2098.0,1254.0,17934495744.0,1310834688.0,13857280000.0,293031936.0
2.760,58.469,38.770,0.0,0.0,0.0,0.0,1101824.0,13111.0,2868.0,17934704640.0,1310834688.0,13856055296.0,294047744.0
