"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_face_pair_verification_6.csv -cdn -m",,,,"Date:","03 Aug 2015 01:24:36 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
2.218,1.683,95.525,0.564,0.000,0.010,201411.298,285178.891,0.0,0.0,17778036736.0,1311113216.0,13860577280.0,445915136.0
14.449,43.853,41.698,0.0,0.0,0.0,0.0,49152.0,10819.0,1254.0,17844543488.0,1311113216.0,13855727616.0,384258048.0
6.226,88.564,5.210,0.0,0.0,0.0,1024.0,2335744.0,7485.0,2624.0,17844846592.0,1311113216.0,13859717120.0,379965440.0
2.625,60.750,36.625,0.0,0.0,0.0,0.0,12288.0,2398.0,1180.0,17856675840.0,1311113216.0,13855252480.0,372600832.0
4.066,92.376,3.558,0.0,0.0,0.0,0.0,0.0,10262.0,1792.0,17857560576.0,1311113216.0,13858177024.0,368791552.0
2.774,60.530,36.570,0.0,0.0,0.126,1024.0,218112.0,1703.0,1188.0,17873821696.0,1311117312.0,13855498240.0,355205120.0
3.065,92.976,3.959,0.0,0.0,0.0,0.0,1015808.0,2095.0,1384.0,17874620416.0,1311117312.0,13860397056.0,349507584.0
5.675,61.917,31.778,0.631,0.0,0.0,2048.0,3602432.0,5925.0,2044.0,17878200320.0,1311117312.0,13860626432.0,345698304.0
3.266,84.548,12.060,0.0,0.0,0.126,0.0,8192.0,1973.0,1270.0,17885601792.0,1311117312.0,13855637504.0,343285760.0
3.153,70.492,25.851,0.504,0.0,0.0,0.0,69632.0,15460.0,1928.0,17892495360.0,1311117312.0,13858648064.0,333381632.0
3.788,71.843,24.369,0.0,0.0,0.0,1024.0,201728.0,10262.0,3084.0,17896009728.0,1311117312.0,13858308096.0,330207232.0
3.483,76.244,20.274,0.0,0.0,0.0,16384.0,81920.0,24149.0,7468.0,17907916800.0,1311117312.0,13858394112.0,318214144.0
8.122,69.797,21.701,0.381,0.0,0.0,1024.0,2655232.0,8457.0,3599.0,17916403712.0,1311117312.0,13856612352.0,311508992.0
2.146,81.061,16.793,0.0,0.0,0.0,0.0,8192.0,3670.0,1834.0,17918681088.0,1311117312.0,13859414016.0,306429952.0
3.680,71.447,24.746,0.0,0.0,0.127,0.0,8192.0,8908.0,1574.0,17928155136.0,1311117312.0,13856796672.0,299573248.0
3.704,84.036,12.133,0.128,0.0,0.0,1024.0,373760.0,2620.0,2254.0,17928749056.0,1311117312.0,13859123200.0,296652800.0
2.033,66.963,31.004,0.0,0.0,0.0,0.0,36864.0,2386.0,1454.0,17940357120.0,1311117312.0,13857132544.0,287035392.0
4.798,79.545,15.657,0.0,0.0,0.0,1024.0,2237440.0,11385.0,2176.0,17956810752.0,1311117312.0,13857218560.0,270495744.0
2.642,73.333,24.025,0.0,0.0,0.0,0.0,8192.0,4182.0,1640.0,17957974016.0,1311117312.0,13857546240.0,269004800.0
3.652,77.582,18.766,0.0,0.0,0.0,0.0,8192.0,20462.0,1322.0,17958789120.0,1311117312.0,13855461376.0,270274560.0
4.528,69.811,25.409,0.252,0.0,0.0,0.0,36864.0,21134.0,3365.0,17959645184.0,1311117312.0,13856890880.0,267988992.0
2.658,75.949,21.392,0.0,0.0,0.0,1024.0,222208.0,3581.0,1692.0,17959792640.0,1311117312.0,13859811328.0,264921088.0
4.0,71.750,24.0,0.250,0.0,0.0,1024.0,2565120.0,7210.0,3066.0,17959723008.0,1311117312.0,13860139008.0,264663040.0
6.480,79.161,14.231,0.0,0.0,0.127,0.0,8192.0,4709.0,1816.0,17961017344.0,1311117312.0,13860175872.0,263331840.0
2.897,73.804,23.300,0.0,0.0,0.0,0.0,77824.0,10059.0,1454.0,17961652224.0,1311121408.0,13860179968.0,262688768.0
3.026,75.284,21.438,0.252,0.0,0.0,0.0,40960.0,2606.0,1448.0,17962201088.0,1311121408.0,13860892672.0,261427200.0
4.046,75.221,20.480,0.253,0.0,0.0,1024.0,304128.0,2735.0,1540.0,17962385408.0,1311121408.0,13862739968.0,259395584.0
12.846,71.159,15.743,0.252,0.0,0.0,1024.0,2167808.0,6518.0,2624.0,17965006848.0,1311121408.0,13863165952.0,256348160.0
2.384,76.035,21.205,0.376,0.0,0.0,0.0,20480.0,3121.0,2216.0,17965314048.0,1311129600.0,13855739904.0,263458816.0
3.141,77.136,19.724,0.0,0.0,0.0,0.0,8192.0,14487.0,4626.0,17965199360.0,1311129600.0,13855539200.0,263774208.0
3.807,79.061,17.132,0.0,0.0,0.0,0.0,303104.0,13006.0,1458.0,17966379008.0,1311129600.0,13857153024.0,260980736.0
2.778,77.778,19.444,0.0,0.0,0.0,1024.0,398336.0,12550.0,2656.0,17966583808.0,1311129600.0,13855432704.0,262496256.0
6.743,75.700,17.048,0.509,0.0,0.0,0.0,237568.0,4988.0,2144.0,17965506560.0,1311129600.0,13857398784.0,261607424.0
16.206,70.101,13.693,0.0,0.0,0.0,0.0,4096.0,3130.0,1482.0,17966129152.0,1311129600.0,13864206336.0,254177280.0
7.750,79.250,13.0,0.0,0.0,0.0,0.0,8192.0,9484.0,1624.0,17966280704.0,1311129600.0,13859610624.0,258621440.0
2.393,70.025,27.582,0.0,0.0,0.0,0.0,12288.0,2609.0,1018.0,17967726592.0,1311129600.0,13857021952.0,259764224.0
3.149,84.509,12.343,0.0,0.0,0.0,1024.0,250880.0,1886.0,1268.0,17967669248.0,1311133696.0,13855551488.0,261287936.0
5.736,65.586,28.180,0.499,0.0,0.0,1024.0,2233344.0,11371.0,2062.0,17968332800.0,1311133696.0,13857046528.0,259129344.0
3.392,83.543,13.065,0.0,0.0,0.0,0.0,8192.0,2754.0,1412.0,17968111616.0,1311133696.0,13857488896.0,258908160.0
3.870,65.668,30.337,0.125,0.0,0.0,0.0,8192.0,19174.0,1322.0,17969893376.0,1311133696.0,13857103872.0,257511424.0
2.645,83.249,14.106,0.0,0.0,0.0,0.0,4096.0,4141.0,1558.0,17970053120.0,1311133696.0,13855506432.0,258949120.0
2.261,67.588,29.146,1.005,0.0,0.0,0.0,1298432.0,21698.0,1178.0,17969803264.0,1311133696.0,13856518144.0,258187264.0
6.743,82.697,10.051,0.382,0.0,0.127,3072.0,3779584.0,6884.0,3295.0,17972334592.0,1311133696.0,13858684928.0,253489152.0
2.788,63.878,33.333,0.0,0.0,0.0,8192.0,217088.0,2907.0,1180.0,17972350976.0,1311133696.0,13855621120.0,256536576.0
3.676,85.171,11.153,0.0,0.0,0.0,0.0,8192.0,15131.0,2944.0,17972420608.0,1311133696.0,13855424512.0,256663552.0
4.804,63.590,31.606,0.0,0.0,0.0,0.0,4096.0,2538.0,2262.0,17969094656.0,1311133696.0,13857226752.0,258187264.0
6.709,79.620,13.544,0.0,0.0,0.127,0.0,86016.0,3494.0,1346.0,17942925312.0,1311133696.0,13855490048.0,286093312.0
6.456,67.215,25.949,0.380,0.0,0.0,120832.0,2648064.0,6605.0,3052.0,17946075136.0,1311133696.0,13854846976.0,283586560.0
3.295,81.622,15.082,0.0,0.0,0.0,0.0,212992.0,2552.0,1488.0,17945989120.0,1311133696.0,13859479552.0,279040000.0
2.642,68.805,28.553,0.0,0.0,0.0,0.0,4096.0,8720.0,1230.0,17946955776.0,1311133696.0,13857497088.0,280055808.0
5.310,76.865,17.826,0.0,0.0,0.0,0.0,12288.0,20724.0,3025.0,17894404096.0,1311133696.0,13859385344.0,330719232.0
4.430,70.886,24.177,0.506,0.0,0.0,0.0,98304.0,3271.0,7086.0,17882656768.0,1311133696.0,13860073472.0,341778432.0
9.276,78.780,11.690,0.254,0.0,0.0,2048.0,2332672.0,5454.0,2068.0,17890082816.0,1311133696.0,13860339712.0,334086144.0
6.250,79.209,14.541,0.0,0.0,0.0,0.0,225280.0,2914.0,1330.0,17890332672.0,1311133696.0,13860544512.0,333631488.0
4.309,72.117,23.574,0.0,0.0,0.0,0.0,8192.0,9896.0,1402.0,17891450880.0,1311133696.0,13857386496.0,335671296.0
4.288,78.184,17.528,0.0,0.0,0.0,0.0,4096.0,3220.0,1842.0,17891524608.0,1311133696.0,13857280000.0,335704064.0
3.487,69.614,26.899,0.0,0.0,0.0,0.0,45056.0,2528.0,1554.0,17891684352.0,1311133696.0,13857501184.0,335323136.0
5.793,81.612,12.469,0.126,0.0,0.0,2048.0,2426880.0,13567.0,2412.0,17892044800.0,1311137792.0,13859295232.0,333164544.0
3.549,68.314,28.137,0.0,0.0,0.0,0.0,8192.0,3590.0,2040.0,17892339712.0,1311137792.0,13859254272.0,332910592.0
3.540,83.186,13.274,0.0,0.0,0.0,0.0,53248.0,26045.0,2718.0,17892290560.0,1311137792.0,13860827136.0,331386880.0
3.522,68.176,28.176,0.0,0.0,0.126,0.0,196608.0,9736.0,2474.0,17891999744.0,1311137792.0,13855055872.0,337448960.0
3.831,83.014,13.155,0.0,0.0,0.0,0.0,180224.0,9731.0,1330.0,17893363712.0,1311137792.0,13854826496.0,336314368.0
4.551,68.900,26.043,0.506,0.0,0.0,2048.0,2439168.0,6216.0,2418.0,17896529920.0,1311137792.0,13856133120.0,331841536.0
2.908,82.427,14.539,0.0,0.0,0.126,20480.0,12288.0,3637.0,1254.0,17897353216.0,1311137792.0,13854793728.0,332357632.0
2.767,70.566,26.667,0.0,0.0,0.0,0.0,8192.0,8544.0,1326.0,17896878080.0,1311137792.0,13857181696.0,330444800.0
2.904,83.712,13.384,0.0,0.0,0.0,0.0,53248.0,1767.0,1168.0,17897177088.0,1311137792.0,13857226752.0,330100736.0
3.553,73.096,23.350,0.0,0.0,0.0,0.0,5537792.0,2068.0,1412.0,17897840640.0,1311137792.0,13859717120.0,326946816.0
4.881,73.217,21.777,0.125,0.0,0.0,2048.0,2189312.0,4850.0,4492.0,17897852928.0,1311137792.0,13859762176.0,326889472.0
3.312,74.522,22.038,0.0,0.0,0.127,0.0,8192.0,4466.0,2598.0,17897521152.0,1311137792.0,13858729984.0,328253440.0
4.130,75.720,20.150,0.0,0.0,0.0,0.0,8192.0,15548.0,2594.0,17898479616.0,1311137792.0,13858754560.0,327270400.0
2.642,75.472,21.509,0.377,0.0,0.0,0.0,98304.0,9127.0,1830.0,17898405888.0,1311150080.0,13856657408.0,329428992.0
3.254,78.223,18.398,0.0,0.0,0.125,0.0,53248.0,23824.0,6187.0,17898434560.0,1311150080.0,13856325632.0,329732096.0
5.830,75.412,18.758,0.0,0.0,0.0,3072.0,3771392.0,5950.0,3447.0,17902170112.0,1311150080.0,13855051776.0,327270400.0
4.135,71.679,24.185,0.0,0.0,0.0,0.0,0.0,3677.0,1910.0,17902768128.0,1311150080.0,13855088640.0,326635520.0
4.397,76.759,18.844,0.0,0.0,0.0,0.0,12288.0,10330.0,1688.0,17902993408.0,1311150080.0,13855080448.0,326418432.0
2.513,79.271,18.216,0.0,0.0,0.0,0.0,45056.0,2372.0,2112.0,17904742400.0,1311150080.0,13854863360.0,324886528.0
3.137,72.020,23.338,1.506,0.0,0.0,0.0,1085440.0,7319.0,1378.0,17904975872.0,1311150080.0,13854859264.0,324657152.0
5.987,81.019,12.994,0.0,0.0,0.0,2048.0,2738176.0,5292.0,2310.0,17905917952.0,1311150080.0,13857980416.0,320593920.0
3.731,68.905,27.363,0.0,0.0,0.0,8192.0,12288.0,8618.0,2888.0,17906221056.0,1311150080.0,13856915456.0,321355776.0
4.586,78.344,17.070,0.0,0.0,0.0,0.0,4096.0,13311.0,1102.0,17906028544.0,1311150080.0,13857107968.0,321355776.0
3.694,72.866,23.439,0.0,0.0,0.0,0.0,57344.0,23524.0,3693.0,17905692672.0,1311150080.0,13856546816.0,322252800.0
2.513,78.894,18.593,0.0,0.0,0.0,0.0,53248.0,1990.0,1572.0,17905926144.0,1311150080.0,13856702464.0,321863680.0
5.521,71.895,22.208,0.376,0.0,0.0,305152.0,3061760.0,5779.0,2370.0,17908477952.0,1311150080.0,13854912512.0,321101824.0
4.906,78.113,16.981,0.0,0.0,0.0,0.0,8192.0,3413.0,1958.0,17908932608.0,1311150080.0,13856665600.0,318894080.0
4.780,74.843,20.377,0.0,0.0,0.0,0.0,4096.0,9795.0,1460.0,17909252096.0,1311150080.0,13856219136.0,319021056.0
4.135,74.687,19.925,1.128,0.0,0.125,0.0,143360.0,4201.0,1406.0,17909633024.0,1311150080.0,13859483648.0,315375616.0
2.247,73.283,24.469,0.0,0.0,0.0,0.0,49152.0,2203.0,1378.0,17910120448.0,1311150080.0,13857476608.0,316895232.0
13.585,74.465,11.950,0.0,0.0,0.0,2048.0,2500608.0,5518.0,2490.0,17913946112.0,1311154176.0,13857169408.0,313372672.0
3.258,71.303,25.439,0.0,0.0,0.0,0.0,4096.0,2118.0,1496.0,17913630720.0,1311154176.0,13857230848.0,313626624.0
3.250,79.625,17.0,0.0,0.0,0.125,0.0,4096.0,12974.0,7616.0,17913536512.0,1311154176.0,13858177024.0,312774656.0
3.657,74.527,21.690,0.126,0.0,0.0,0.0,208896.0,11415.0,1918.0,17914146816.0,1311154176.0,13856460800.0,313880576.0
5.464,77.510,17.027,0.0,0.0,0.0,0.0,167936.0,12432.0,1470.0,17913966592.0,1311154176.0,13857849344.0,312672256.0
6.700,71.808,21.492,0.0,0.0,0.0,2048.0,2496512.0,5938.0,2524.0,17917501440.0,1311154176.0,13859774464.0,307212288.0
3.266,78.643,18.090,0.0,0.0,0.0,0.0,8192.0,3420.0,1170.0,17918775296.0,1311154176.0,13857484800.0,308228096.0
3.694,75.541,20.764,0.0,0.0,0.0,0.0,8192.0,10083.0,1972.0,17918730240.0,1311154176.0,13859307520.0,306450432.0
3.153,73.140,23.707,0.0,0.0,0.0,0.0,0.0,2602.0,1416.0,17918742528.0,1311154176.0,13861453824.0,304291840.0
2.615,73.474,23.537,0.249,0.0,0.125,0.0,192512.0,3790.0,1184.0,17918930944.0,1311158272.0,13855420416.0,310132736.0
5.031,78.113,16.604,0.252,0.0,0.0,3072.0,3001344.0,11198.0,2348.0,17924775936.0,1311158272.0,13862240256.0,297467904.0
2.882,71.554,25.564,0.0,0.0,0.0,0.0,4096.0,2164.0,1388.0,17925074944.0,1311158272.0,13861941248.0,297467904.0
2.668,80.305,17.027,0.0,0.0,0.0,0.0,12288.0,24910.0,1068.0,17925488640.0,1311158272.0,13854797824.0,304197632.0
2.757,69.298,27.945,0.0,0.0,0.0,0.0,4096.0,3311.0,1618.0,17923293184.0,1311158272.0,13856485376.0,304705536.0
5.429,77.399,16.667,0.379,0.0,0.126,0.0,139264.0,22201.0,1256.0,17923145728.0,1311158272.0,13856980992.0,304357376.0
5.223,70.955,23.312,0.510,0.0,0.0,2048.0,2189312.0,7868.0,3371.0,17926512640.0,1311158272.0,13855137792.0,302833664.0
3.778,77.960,18.262,0.0,0.0,0.0,0.0,12288.0,2810.0,1330.0,17926369280.0,1311158272.0,13855121408.0,302993408.0
