"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_11.csv -cdn -m",,,,"Date:","02 Aug 2015 16:51:54 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
2.200,1.326,95.859,0.605,0.000,0.010,216660.853,299389.708,0.0,0.0,17452023808.0,1737199616.0,13707124736.0,499294208.0
16.709,2.513,80.779,0.0,0.0,0.0,0.0,0.0,25272.0,1068244.0,17477693440.0,1737199616.0,13710086144.0,470663168.0
2.381,1.253,95.990,0.376,0.0,0.0,0.0,299008.0,8451.0,5825.0,17479811072.0,1737199616.0,13710073856.0,468557824.0
0.879,1.382,97.739,0.0,0.0,0.0,0.0,16384.0,20731.0,2141.0,17480851456.0,1737199616.0,13707943936.0,469647360.0
1.131,1.131,97.739,0.0,0.0,0.0,0.0,16384.0,3164.0,1685.0,17481150464.0,1737199616.0,13707825152.0,469467136.0
1.500,1.750,96.750,0.0,0.0,0.0,0.0,40960.0,10946.0,198389.0,17481625600.0,1737199616.0,13707829248.0,468987904.0
1.384,1.006,97.107,0.503,0.0,0.0,0.0,69632.0,10614.0,1741.0,17482543104.0,1737199616.0,13708234752.0,467664896.0
2.375,1.375,95.875,0.375,0.0,0.0,0.0,204800.0,6319.0,2850.0,17482579968.0,1737199616.0,13707812864.0,468049920.0
1.380,1.255,97.365,0.0,0.0,0.0,0.0,0.0,5018.0,2087.0,17482522624.0,1737199616.0,13707849728.0,468070400.0
1.261,1.261,97.352,0.0,0.0,0.126,1024.0,91136.0,6315.0,79678.0,17483145216.0,1737199616.0,13707849728.0,467447808.0
1.008,0.882,98.111,0.0,0.0,0.0,0.0,24576.0,19404.0,2721.0,17482432512.0,1737199616.0,13707853824.0,468156416.0
1.006,1.384,97.233,0.377,0.0,0.0,0.0,20480.0,4159.0,2023.0,17482399744.0,1737203712.0,13707833344.0,468205568.0
1.882,1.380,96.487,0.251,0.0,0.0,0.0,212992.0,5680.0,2262.0,17485123584.0,1737211904.0,13707767808.0,465539072.0
1.011,1.138,97.851,0.0,0.0,0.0,0.0,73728.0,27369.0,11733.0,17485230080.0,1737211904.0,13707780096.0,465420288.0
1.629,1.253,97.118,0.0,0.0,0.0,0.0,12288.0,12425.0,7449.0,17485996032.0,1737211904.0,13707788288.0,464646144.0
1.009,2.018,96.974,0.0,0.0,0.0,0.0,151552.0,12811.0,128429.0,17486766080.0,1737211904.0,13712691200.0,458973184.0
1.258,0.881,97.736,0.126,0.0,0.0,0.0,57344.0,3138.0,1363.0,17486901248.0,1737211904.0,13712248832.0,459280384.0
2.638,1.131,95.729,0.503,0.0,0.0,1024.0,316416.0,6077.0,2572.0,17488801792.0,1737211904.0,13708263424.0,461365248.0
2.506,2.632,94.862,0.0,0.0,0.0,0.0,0.0,1898.0,1145.0,17489072128.0,1737211904.0,13708128256.0,461230080.0
1.378,1.253,97.368,0.0,0.0,0.0,0.0,0.0,7799.0,250713.0,17489514496.0,1737211904.0,13708111872.0,460804096.0
0.756,1.008,98.237,0.0,0.0,0.0,0.0,53248.0,3642.0,1397.0,17489375232.0,1737211904.0,13707898880.0,461156352.0
1.255,1.506,96.487,0.753,0.0,0.0,0.0,98304.0,21075.0,2885.0,17489145856.0,1737216000.0,13708021760.0,461258752.0
1.899,0.506,96.709,0.886,0.0,0.0,0.0,647168.0,5623.0,2186.0,17491845120.0,1737216000.0,13707792384.0,458788864.0
1.259,1.008,97.733,0.0,0.0,0.0,0.0,16384.0,25792.0,2773.0,17491517440.0,1737216000.0,13707788288.0,459120640.0
0.879,1.131,97.487,0.503,0.0,0.0,0.0,32768.0,2928.0,1331.0,17491873792.0,1737224192.0,13707780096.0,458764288.0
1.008,1.385,97.607,0.0,0.0,0.0,0.0,876544.0,12152.0,1867.0,17492090880.0,1737224192.0,13707792384.0,458534912.0
3.254,1.502,95.244,0.0,0.0,0.0,0.0,20480.0,2699.0,1245.0,17491644416.0,1737224192.0,13710475264.0,456298496.0
10.150,1.253,87.469,1.128,0.0,0.0,0.0,241664.0,6108.0,2574.0,17495379968.0,1737224192.0,13707915264.0,455122944.0
1.506,1.506,96.989,0.0,0.0,0.0,0.0,0.0,7460.0,83817.0,17498791936.0,1737224192.0,13707685888.0,451940352.0
0.879,1.508,97.613,0.0,0.0,0.0,1024.0,62464.0,4298.0,1653.0,17498722304.0,1737224192.0,13707755520.0,451940352.0
1.134,1.134,97.229,0.504,0.0,0.0,0.0,188416.0,16140.0,2101.0,17498673152.0,1737228288.0,13707571200.0,452169728.0
3.513,0.878,95.609,0.0,0.0,0.0,0.0,544768.0,5001.0,4101.0,17498411008.0,1737228288.0,13707669504.0,452333568.0
2.764,1.005,95.980,0.251,0.0,0.0,0.0,249856.0,9125.0,45844.0,17504206848.0,1737228288.0,13707677696.0,446529536.0
1.757,0.878,97.365,0.0,0.0,0.0,0.0,16384.0,25881.0,1489.0,17505001472.0,1737228288.0,13707501568.0,445911040.0
1.132,1.384,97.484,0.0,0.0,0.0,0.0,16384.0,5400.0,2009.0,17505349632.0,1737228288.0,13707501568.0,445562880.0
0.881,2.013,95.975,1.132,0.0,0.0,0.0,135168.0,3057.0,1655.0,17506414592.0,1737228288.0,13707505664.0,444493824.0
1.375,1.875,96.750,0.0,0.0,0.0,0.0,0.0,17816.0,223665.0,17510236160.0,1737228288.0,13707517952.0,440659968.0
2.261,1.131,96.357,0.251,0.0,0.0,0.0,184320.0,6902.0,2638.0,17513549824.0,1737228288.0,13707489280.0,437374976.0
1.375,1.625,97.0,0.0,0.0,0.0,0.0,0.0,2209.0,1321.0,17514512384.0,1737228288.0,13707321344.0,436580352.0
0.753,1.631,97.491,0.125,0.0,0.0,1024.0,82944.0,4419.0,2919.0,17514418176.0,1737228288.0,13707399168.0,436596736.0
1.135,1.513,97.352,0.0,0.0,0.0,0.0,122880.0,17923.0,123269.0,17518014464.0,1737228288.0,13707485184.0,432914432.0
0.882,0.882,97.985,0.252,0.0,0.0,0.0,24576.0,3606.0,1923.0,17518211072.0,1737228288.0,13707423744.0,432779264.0
2.128,1.502,95.745,0.626,0.0,0.0,0.0,237568.0,8414.0,2956.0,17521713152.0,1737228288.0,13707333632.0,429367296.0
1.259,1.134,97.607,0.0,0.0,0.0,0.0,16384.0,9830.0,2097.0,17521958912.0,1737228288.0,13707325440.0,429129728.0
1.378,0.877,97.744,0.0,0.0,0.0,0.0,16384.0,9579.0,1553.0,17521602560.0,1737228288.0,13707030528.0,429780992.0
1.001,1.627,97.372,0.0,0.0,0.0,0.0,28672.0,17521.0,2937.0,17521913856.0,1737228288.0,13707005952.0,429494272.0
1.259,1.259,97.103,0.378,0.0,0.0,0.0,36864.0,6863.0,201482.0,17527697408.0,1737228288.0,13707452416.0,423264256.0
2.381,1.003,95.990,0.627,0.0,0.0,0.0,221184.0,6203.0,2614.0,17531543552.0,1737228288.0,13707350016.0,419520512.0
