"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ficussuzhou",,,,"User:","xtgu"
"Cmdline:","dstat --output=dstat/dstat_three_watermarks_15.csv -cdn -m",,,,"Date:","02 Aug 2015 21:17:37 CST"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free"
2.167,1.386,95.856,0.581,0.000,0.010,211904.608,290289.313,0.0,0.0,17746124800.0,1741844480.0,13294436352.0,613236736.0
19.549,10.401,69.173,0.752,0.0,0.125,4096.0,1064960.0,11473.0,2619.0,17853472768.0,1741844480.0,13296214016.0,504111104.0
2.267,13.980,83.627,0.126,0.0,0.0,1024.0,189440.0,4978.0,1977.0,17854783488.0,1741844480.0,13285740544.0,513273856.0
1.248,13.483,85.268,0.0,0.0,0.0,0.0,0.0,8871.0,3031.0,17854382080.0,1741844480.0,13283962880.0,515452928.0
1.504,14.286,84.211,0.0,0.0,0.0,1024.0,168960.0,11720.0,2196.0,17856372736.0,1741844480.0,13283749888.0,513675264.0
1.880,13.409,84.085,0.627,0.0,0.0,1024.0,467968.0,2140.0,1467.0,17860816896.0,1741844480.0,13283749888.0,509231104.0
0.878,13.676,85.320,0.125,0.0,0.0,5120.0,762880.0,2627.0,1551.0,17863626752.0,1741844480.0,13283987456.0,506183680.0
1.129,13.425,84.944,0.502,0.0,0.0,0.0,53248.0,4020.0,2187.0,17863974912.0,1741844480.0,13283762176.0,506060800.0
1.387,13.745,84.615,0.252,0.0,0.0,2048.0,1476608.0,9623.0,4443.0,17870995456.0,1741844480.0,13283663872.0,499138560.0
1.504,13.283,85.213,0.0,0.0,0.0,0.0,24576.0,19322.0,2972.0,17872101376.0,1741844480.0,13283762176.0,497934336.0
9.962,12.736,76.293,1.009,0.0,0.0,1024.0,373760.0,17703.0,3101.0,17875734528.0,1741844480.0,13283770368.0,494292992.0
2.363,14.428,82.960,0.249,0.0,0.0,3584.0,1539584.0,16499.0,5932.0,17880252416.0,1741844480.0,13285355520.0,488189952.0
1.998,14.732,81.773,1.498,0.0,0.0,8192.0,32768.0,3175.0,2397.0,17881370624.0,1741848576.0,13296660480.0,475762688.0
1.004,13.927,85.069,0.0,0.0,0.0,0.0,0.0,9659.0,1531.0,17881583616.0,1741848576.0,13284605952.0,487604224.0
2.494,14.214,82.544,0.748,0.0,0.0,5120.0,971776.0,4916.0,2188.0,17883222016.0,1741848576.0,13295566848.0,475004928.0
2.244,13.840,83.541,0.374,0.0,0.0,0.0,4096.0,3436.0,1911.0,17885990912.0,1741848576.0,13283909632.0,483893248.0
1.252,13.517,85.106,0.125,0.0,0.0,1024.0,930816.0,5625.0,1373.0,17885777920.0,1741848576.0,13283700736.0,484315136.0
1.247,13.716,84.539,0.374,0.0,0.125,1024.0,181248.0,2558.0,1489.0,17885843456.0,1741852672.0,13283598336.0,484347904.0
0.378,12.972,86.650,0.0,0.0,0.0,0.0,0.0,1453.0,1095.0,17885958144.0,1741852672.0,13283536896.0,484294656.0
2.013,13.836,83.522,0.629,0.0,0.0,1024.0,615424.0,15754.0,3963.0,17894408192.0,1741856768.0,13283905536.0,475471872.0
2.144,14.250,83.102,0.504,0.0,0.0,0.0,61440.0,21533.0,3193.0,17897840640.0,1741860864.0,13283946496.0,471994368.0
1.252,13.517,85.106,0.125,0.0,0.0,5120.0,848896.0,2654.0,1479.0,17897709568.0,1741860864.0,13299187712.0,456884224.0
0.631,13.493,85.750,0.126,0.0,0.0,1024.0,349184.0,3749.0,1677.0,17901240320.0,1741860864.0,13285146624.0,467394560.0
0.377,13.317,86.307,0.0,0.0,0.0,0.0,0.0,1903.0,1459.0,17901051904.0,1741860864.0,13272485888.0,480243712.0
1.134,13.224,85.264,0.378,0.0,0.0,4096.0,2121728.0,12260.0,2120.0,17903235072.0,1741860864.0,13272199168.0,478347264.0
0.760,13.054,85.171,1.014,0.0,0.0,0.0,221184.0,3491.0,1413.0,17905819648.0,1741860864.0,13274939392.0,473022464.0
0.627,14.160,84.586,0.627,0.0,0.0,5120.0,910336.0,3050.0,2397.0,17906450432.0,1741860864.0,13269737472.0,477593600.0
0.628,13.191,86.181,0.0,0.0,0.0,0.0,0.0,3296.0,2091.0,17906081792.0,1741860864.0,13269979136.0,477720576.0
1.126,12.766,84.981,1.126,0.0,0.0,1024.0,201728.0,13749.0,2209.0,17909702656.0,1741860864.0,13275000832.0,469078016.0
1.122,13.591,85.287,0.0,0.0,0.0,0.0,188416.0,5447.0,2468.0,17910829056.0,1741860864.0,13272064000.0,470888448.0
1.621,13.716,82.918,1.746,0.0,0.0,0.0,315392.0,13610.0,2273.0,17913520128.0,1741864960.0,13272449024.0,467808256.0
1.005,13.568,85.302,0.126,0.0,0.0,1024.0,373760.0,15906.0,8175.0,17917448192.0,1741864960.0,13273108480.0,463220736.0
1.884,13.945,84.045,0.0,0.0,0.126,0.0,12288.0,2719.0,1635.0,17916665856.0,1741864960.0,13272264704.0,464846848.0
0.877,13.409,85.589,0.125,0.0,0.0,1024.0,181248.0,2328.0,1495.0,17916825600.0,1741864960.0,13272358912.0,464592896.0
1.261,13.241,85.246,0.252,0.0,0.0,3072.0,637952.0,13659.0,3066.0,17917927424.0,1741864960.0,13281280000.0,454569984.0
1.617,13.930,84.080,0.373,0.0,0.0,1024.0,529408.0,3712.0,2165.0,17922441216.0,1741869056.0,13275119616.0,456212480.0
1.0,13.500,84.625,0.875,0.0,0.0,0.0,757760.0,3466.0,1483.0,17922752512.0,1741869056.0,13280710656.0,450310144.0
0.877,13.659,84.962,0.501,0.0,0.0,1024.0,177152.0,19296.0,3477.0,17923170304.0,1741877248.0,13272223744.0,458371072.0
0.753,12.798,86.449,0.0,0.0,0.0,0.0,0.0,1978.0,1437.0,17923031040.0,1741877248.0,13272489984.0,458244096.0
1.258,13.082,85.409,0.252,0.0,0.0,1024.0,603136.0,18137.0,2278.0,17929089024.0,1741877248.0,13272399872.0,452276224.0
1.259,13.602,84.761,0.378,0.0,0.0,0.0,225280.0,16183.0,3129.0,17934540800.0,1741877248.0,13272408064.0,446816256.0
0.751,13.016,85.482,0.751,0.0,0.0,0.0,475136.0,16472.0,2671.0,17935458304.0,1741877248.0,13271871488.0,446435328.0
0.499,14.464,84.913,0.0,0.0,0.125,1024.0,340992.0,1934.0,875.0,17941770240.0,1741877248.0,13272297472.0,439697408.0
0.503,13.333,86.164,0.0,0.0,0.0,0.0,0.0,9301.0,1683.0,17941897216.0,1741877248.0,13272297472.0,439570432.0
0.877,13.409,85.714,0.0,0.0,0.0,0.0,139264.0,6071.0,2824.0,17943756800.0,1741877248.0,13272469504.0,437538816.0
1.617,14.055,84.080,0.124,0.0,0.124,4096.0,679936.0,3056.0,1641.0,17950629888.0,1741877248.0,13275619328.0,427515904.0
0.752,13.283,84.461,1.504,0.0,0.0,0.0,708608.0,1635.0,1187.0,17951342592.0,1741881344.0,13271982080.0,430436352.0
0.627,13.425,85.947,0.0,0.0,0.0,1024.0,205824.0,4454.0,1841.0,17958088704.0,1741881344.0,13272219648.0,423452672.0
0.501,13.409,86.090,0.0,0.0,0.0,0.0,0.0,2171.0,1399.0,17958453248.0,1741881344.0,13272363008.0,422944768.0
1.258,13.459,85.157,0.0,0.0,0.126,0.0,155648.0,14205.0,6649.0,17961238528.0,1741881344.0,13274411008.0,418111488.0
0.878,11.292,85.571,2.258,0.0,0.0,5120.0,160768.0,22114.0,1673.0,17963409408.0,1741881344.0,13274390528.0,415961088.0
0.499,13.858,84.644,0.999,0.0,0.0,0.0,1392640.0,10505.0,1355.0,17963896832.0,1741881344.0,13274664960.0,415199232.0
0.126,13.568,86.307,0.0,0.0,0.0,0.0,12288.0,1245.0,1095.0,17963573248.0,1741881344.0,13272068096.0,418119680.0
1.125,13.375,85.375,0.125,0.0,0.0,1024.0,373760.0,3823.0,1489.0,17963958272.0,1741881344.0,13271928832.0,417873920.0
1.763,13.350,84.509,0.378,0.0,0.0,5120.0,660480.0,13946.0,2542.0,17982431232.0,1741881344.0,13272248320.0,399081472.0
1.375,14.250,83.750,0.625,0.0,0.0,110592.0,40960.0,2814.0,1607.0,17985167360.0,1741881344.0,13274464256.0,394129408.0
0.627,13.174,84.944,1.255,0.0,0.0,0.0,958464.0,6005.0,2321.0,17986318336.0,1741881344.0,13274583040.0,392859648.0
1.009,13.871,84.994,0.126,0.0,0.0,4096.0,1122304.0,3102.0,1641.0,17986822144.0,1741881344.0,13301506048.0,365432832.0
0.877,13.910,85.213,0.0,0.0,0.0,0.0,0.0,14289.0,1483.0,17988055040.0,1741881344.0,13285416960.0,380289024.0
1.875,13.875,83.0,1.250,0.0,0.0,1024.0,1078272.0,6680.0,2906.0,17990012928.0,1741881344.0,13285359616.0,378388480.0
1.990,14.801,83.085,0.0,0.0,0.124,1024.0,136192.0,8627.0,1475.0,17995268096.0,1741881344.0,13285347328.0,373145600.0
1.868,14.819,82.067,1.245,0.0,0.0,1024.0,1274880.0,11149.0,2097.0,17995186176.0,1741885440.0,13286092800.0,372477952.0
4.506,15.895,79.599,0.0,0.0,0.0,0.0,16384.0,5131.0,2141.0,17996337152.0,1741885440.0,13302030336.0,355389440.0
1.255,14.053,84.693,0.0,0.0,0.0,1024.0,164864.0,3188.0,1839.0,17996075008.0,1741885440.0,13289971712.0,367710208.0
1.264,13.148,85.588,0.0,0.0,0.0,0.0,147456.0,13115.0,2188.0,17997885440.0,1741885440.0,13289803776.0,366067712.0
1.882,14.053,83.814,0.251,0.0,0.0,1024.0,152576.0,2484.0,1695.0,17999142912.0,1741885440.0,13290323968.0,364290048.0
1.128,13.534,84.085,1.253,0.0,0.0,0.0,1482752.0,1649.0,1017.0,17999261696.0,1741885440.0,13289881600.0,364613632.0
1.873,13.733,84.270,0.125,0.0,0.0,1024.0,242688.0,5901.0,2817.0,18000052224.0,1741885440.0,13289787392.0,363917312.0
3.145,13.711,81.887,1.258,0.0,0.0,0.0,311296.0,3912.0,2365.0,17999876096.0,1741893632.0,13290344448.0,363528192.0
2.488,14.925,81.592,0.995,0.0,0.0,4096.0,1380352.0,18461.0,8342.0,18000957440.0,1741893632.0,13290692608.0,362098688.0
12.095,15.586,71.571,0.623,0.0,0.125,2048.0,1370112.0,20098.0,2957.0,18005479424.0,1741893632.0,13301825536.0,346443776.0
